# start - Sun May 27 21:49:34 2018
# beta: 0.016393
# n_ensamble / n_max: 8000.000000 / 40000.000000
# initial energy: 10580.532618
#
# energy acceptance step
      8889 0.52072676 0.91
      8800 0.52062764 0.91
      8770 0.52071215 0.91
      8891 0.52070485 0.91
      8891 0.52078929 0.91
      8817 0.52069026 0.91
      8661 0.52068298 0.91
      8716 0.52076734 0.91
      8750 0.52076003 0.91
      8701 0.52084433 0.91
      8799 0.52028807 0.91
      8816 0.52009830 0.91
      8763 0.52018252 0.91
      8719 0.52017544 0.91
      8743 0.51989483 0.91
      8656 0.51997897 0.91
      8652 0.51997197 0.91
      8624 0.51996497 0.91
      8663 0.51977599 0.91
      8720 0.51940559 0.91
      8659 0.51948960 0.91
      8639 0.51948279 0.91
      8509 0.51938526 0.91
      8487 0.51928783 0.91
      8503 0.51937173 0.91
      8505 0.51945559 0.91
      8533 0.51953943 0.91
      8570 0.51926094 0.91
      8644 0.51934472 0.91
      8569 0.51924752 0.91
      8598 0.51933124 0.91
      8626 0.51878261 0.91
      8634 0.51877608 0.91
      8568 0.51885973 0.91
      8613 0.51894334 0.91
      8754 0.51902693 0.91
      8762 0.51902032 0.91
      8763 0.51910386 0.91
      8735 0.51918736 0.91
      8854 0.51927083 0.91
      8848 0.51917404 0.91
      8801 0.51925746 0.91
      8809 0.51898076 0.91
      8786 0.51897418 0.91
      8877 0.51905752 0.91
      8969 0.51914083 0.91
      9011 0.51913420 0.91
      8999 0.51921745 0.91
      9090 0.51903114 0.91
      9099 0.51911434 0.91
      9017 0.51919751 0.91
      9025 0.51928065 0.91
      8987 0.51927398 0.91
      8940 0.51917761 0.91
      8894 0.51917098 0.91
      8888 0.51916436 0.91
      8903 0.51879959 0.91
      8862 0.51879310 0.91
      8866 0.51878663 0.91
      8832 0.51878015 0.91
      8877 0.51877368 0.91
      8873 0.51885655 0.91
      8866 0.51893939 0.91
      8834 0.51839752 0.91
      8771 0.51848032 0.91
      8731 0.51847396 0.91
      8754 0.51828954 0.91
      8827 0.51837225 0.91
      8798 0.51836595 0.91
      8773 0.51835964 0.91
      8789 0.51844227 0.91
      8824 0.51825819 0.91
      8813 0.51834076 0.91
      8752 0.51842331 0.91
      8673 0.51841700 0.91
      8627 0.51849949 0.91
      8699 0.51858195 0.91
      8709 0.51866438 0.91
      8789 0.51865799 0.91
      8733 0.51865161 0.91
      8780 0.51873396 0.91
      8855 0.51881628 0.91
      8879 0.51872115 0.91
      8859 0.51862611 0.91
      8922 0.51844262 0.91
      8924 0.51852484 0.91
      8929 0.51860703 0.91
      8995 0.51860068 0.91
      9040 0.51859434 0.91
      9060 0.51867645 0.91
      9121 0.51875853 0.91
      9048 0.51884058 0.91
      8986 0.51883416 0.91
      8922 0.51891616 0.91
      8814 0.51882133 0.91
      8880 0.51890327 0.91
      8909 0.51889683 0.91
      8942 0.51889040 0.91
      8806 0.51861928 0.91
      8903 0.51852481 0.91
      8925 0.51860663 0.91
      8842 0.51860031 0.91
      8795 0.51850594 0.91
      8811 0.51858768 0.91
      8904 0.51840543 0.91
      8969 0.51839919 0.91
      8887 0.51848084 0.91
      8826 0.51838671 0.91
      8802 0.51838048 0.91
      8907 0.51819875 0.91
      8904 0.51828030 0.91
      8931 0.51827411 0.91
      8948 0.51835561 0.91
      8995 0.51843708 0.91
      8989 0.51851852 0.91
      8989 0.51859993 0.91
      8921 0.51850600 0.91
      8941 0.51858736 0.91
      8989 0.51858108 0.91
      9066 0.51857481 0.91
      9105 0.51848101 0.91
      9173 0.51856227 0.91
      9108 0.51864350 0.91
      9087 0.51872470 0.91
      9021 0.51880587 0.91
      8985 0.51879953 0.91
      9015 0.51809460 0.91
      8969 0.51808851 0.91
      8942 0.51816958 0.91
      8881 0.51816347 0.91
      8902 0.51815736 0.91
      8772 0.51823836 0.91
      8784 0.51805812 0.91
      8848 0.51805206 0.91
      8827 0.51804600 0.91
      8885 0.51803994 0.91
      8901 0.51768650 0.91
      8970 0.51768058 0.91
      8924 0.51776139 0.91
      8950 0.51740877 0.91
      8960 0.51748954 0.91
      9104 0.51748369 0.91
      9174 0.51721832 0.91
      9170 0.51678076 0.91
      9178 0.51677516 0.91
      9110 0.51685581 0.91
      9118 0.51667779 0.91
      9089 0.51667222 0.91
      9005 0.51666667 0.91
      8982 0.51648901 0.91
      8912 0.51656953 0.91
      8891 0.51656401 0.91
      8889 0.51664447 0.91
      8949 0.51672491 0.91
      9057 0.51654748 0.91
      8976 0.51662787 0.91
      8989 0.51662234 0.91
      9100 0.51670268 0.91
      9117 0.51661130 0.91
      8995 0.51634855 0.91
      9046 0.51642881 0.91
      9121 0.51608090 0.91
      9183 0.51607557 0.91
      9185 0.51615576 0.91
      9189 0.51623592 0.91
      9196 0.51597418 0.91
      9120 0.51588352 0.91
      9178 0.51536682 0.91
      9150 0.51544689 0.91
      9035 0.51552692 0.91
      8988 0.51552180 0.91
      9036 0.51543159 0.91
      9043 0.51542650 0.91
      8959 0.51550643 0.91
      9027 0.51499176 0.91
      9051 0.51507165 0.91
      9009 0.51506669 0.91
      9035 0.51497696 0.91
      9251 0.51505677 0.91
      9236 0.51513656 0.91
      9209 0.51521632 0.91
      9197 0.51512660 0.91
      9078 0.51520631 0.91
      9153 0.51528600 0.91
      9040 0.51528097 0.91
      9020 0.51536060 0.91
      8938 0.51535556 0.91
      8944 0.51543514 0.91
      9074 0.51551469 0.91
      8996 0.51525591 0.91
      9026 0.51525090 0.91
      8944 0.51524590 0.91
      8965 0.51532536 0.91
      8953 0.51540479 0.91
      8964 0.51548419 0.91
      8919 0.51505728 0.91
      8897 0.51513664 0.91
      8935 0.51513169 0.91
      8981 0.51521099 0.91
      8947 0.51520602 0.91
      8879 0.51520105 0.91
      8896 0.51528027 0.91
      8936 0.51519111 0.91
      9000 0.51527029 0.91
      9005 0.51526531 0.91
      8809 0.51534443 0.91
      8862 0.51533943 0.91
      8909 0.51533442 0.91
      8941 0.51541347 0.91
      9065 0.51549250 0.91
      9107 0.51557150 0.91
      9135 0.51565047 0.91
      9258 0.51572942 0.91
      9159 0.51564027 0.91
      9207 0.51571917 0.91
      9193 0.51579805 0.91
      9189 0.51587689 0.91
      9176 0.51578776 0.91
      9164 0.51578262 0.91
      9144 0.51552593 0.91
      9217 0.51560468 0.91
      9141 0.51543210 0.91
      9276 0.51525974 0.91
      9186 0.51533842 0.91
      9190 0.51499919 0.91
      9199 0.51491086 0.91
      9234 0.51498947 0.91
      9098 0.51481781 0.91
      9095 0.51481302 0.91
      9158 0.51480822 0.91
      9157 0.51422107 0.91
      9162 0.51421648 0.91
      9147 0.51396287 0.91
      9246 0.51387544 0.91
      9329 0.51378810 0.91
      9393 0.51386649 0.91
      9448 0.51386202 0.91
      9459 0.51394037 0.91
      9573 0.51385309 0.91
      9502 0.51393139 0.91
      9465 0.51384417 0.91
      9458 0.51375704 0.91
      9390 0.51375261 0.91
      9374 0.51366559 0.91
      9346 0.51366120 0.91
      9286 0.51365681 0.91
      9312 0.51340504 0.91
      9329 0.51348315 0.91
      9367 0.51356123 0.91
      9319 0.51363928 0.91
      9278 0.51371731 0.91
      9205 0.51379532 0.91
      9279 0.51379089 0.91
      9272 0.51362179 0.91
      9288 0.51353516 0.91
      9216 0.51344861 0.91
      9289 0.51319789 0.91
      9204 0.51294757 0.91
      9316 0.51253393 0.91
      9253 0.51261175 0.91
      9209 0.51260772 0.91
      9079 0.51268550 0.91
      9104 0.51276324 0.91
      9407 0.51275917 0.91
      9430 0.51283687 0.91
      9393 0.51283278 0.91
      9502 0.51266529 0.91
      9501 0.51274291 0.91
      9467 0.51282051 0.91
      9558 0.51289809 0.91
      9542 0.51297564 0.91
      9641 0.51272669 0.91
      9676 0.51280420 0.91
      9716 0.51271860 0.91
      9635 0.51279606 0.91
      9606 0.51279199 0.91
      9737 0.51262506 0.91
      9660 0.51270245 0.91
      9594 0.51277981 0.91
      9589 0.51253173 0.91
      9539 0.51260904 0.91
      9601 0.51228015 0.91
      9561 0.51235741 0.91
      9550 0.51235350 0.91
      9544 0.51234959 0.91
      9445 0.51226460 0.91
      9337 0.51234177 0.91
      9241 0.51233787 0.91
      9187 0.51217199 0.91
      9105 0.51224909 0.91
      9074 0.51232617 0.91
      9168 0.51232227 0.91
      9165 0.51239931 0.91
      9144 0.51231449 0.91
      9273 0.51222976 0.91
      9202 0.51230672 0.91
      9299 0.51238366 0.91
      9335 0.51229896 0.91
      9279 0.51237585 0.91
      9269 0.51245271 0.91
      9248 0.51252955 0.91
      9151 0.51252560 0.91
      9171 0.51244094 0.91
      9090 0.51251771 0.91
      9101 0.51259446 0.91
      9094 0.51259049 0.91
      9104 0.51266719 0.91
      9170 0.51258257 0.91
      9186 0.51265922 0.91
      9219 0.51273585 0.91
      9153 0.51281245 0.91
      9148 0.51264729 0.91
      9209 0.51264332 0.91
      9124 0.51215686 0.91
      9170 0.51223338 0.91
      9209 0.51230986 0.91
      9092 0.51238633 0.91
      9091 0.51238245 0.91
      9038 0.51245886 0.91
      8904 0.51245496 0.91
      8911 0.51253133 0.91
      8946 0.51236694 0.91
      9081 0.51244326 0.91
      9001 0.51251956 0.91
      9000 0.51259584 0.91
      9014 0.51251173 0.91
      9192 0.51210748 0.91
      9300 0.51194379 0.91
      9309 0.51194007 0.91
      9329 0.51185647 0.91
      9307 0.51193262 0.91
      9251 0.51200873 0.91
      9329 0.51208483 0.91
      9316 0.51192146 0.91
      9345 0.51143969 0.91
      9293 0.51135657 0.91
      9246 0.51087632 0.91
      9181 0.51087294 0.91
      9183 0.51079025 0.91
      9196 0.51054918 0.91
      9077 0.51054591 0.91
      9123 0.51054264 0.91
      9161 0.51061851 0.91
      9219 0.51069436 0.91
      9192 0.51077018 0.91
      9247 0.51068773 0.91
      9308 0.51060536 0.91
      9257 0.51044407 0.91
      9234 0.51051980 0.91
      9183 0.51059551 0.91
      9151 0.51067120 0.91
      9091 0.51074687 0.91
      9160 0.51082251 0.91
      9137 0.51089813 0.91
      9107 0.51089476 0.91
      9026 0.51097033 0.91
      9069 0.51088803 0.91
      9265 0.51096356 0.91
      9283 0.51096017 0.91
      9271 0.51103565 0.91
      9188 0.51095341 0.91
      9220 0.51102884 0.91
      9275 0.51086789 0.91
      9241 0.51086454 0.91
      9182 0.51070383 0.91
      9238 0.51077918 0.91
      9419 0.51085450 0.91
      9462 0.51069395 0.91
      9334 0.51053360 0.91
      9404 0.51045189 0.91
      9483 0.51021348 0.91
      9497 0.51028870 0.91
      9649 0.51036389 0.91
      9517 0.50965665 0.91
      9491 0.50965369 0.91
      9491 0.50965074 0.91
      9528 0.50956974 0.91
      9541 0.50964483 0.91
      9567 0.50964187 0.91
      9626 0.50971691 0.91
      9757 0.50916870 0.91
      9746 0.50916590 0.91
      9790 0.50924087 0.91
      9817 0.50923805 0.91
      9846 0.50915751 0.91
      9958 0.50907704 0.91
      9996 0.50899665 0.91
      9888 0.50845135 0.91
      9643 0.50790754 0.91
      9784 0.50775076 0.91
      9815 0.50782556 0.91
      9848 0.50751480 0.91
      9899 0.50758956 0.91
      9927 0.50758725 0.91
      9856 0.50766196 0.91
      9889 0.50773665 0.91
      9895 0.50773430 0.91
      9881 0.50765499 0.91
      9982 0.50772962 0.91
 1.005e+04 0.50780421 0.91
 1.007e+04 0.50787879 0.91
 1.014e+04 0.50764572 0.91
 1.011e+04 0.50756659 0.91
 1.013e+04 0.50756430 0.91
 1.005e+04 0.50756201 0.91
 1.015e+04 0.50755972 0.91
  1.02e+04 0.50755744 0.91
      9974 0.50755515 0.91
      9889 0.50724638 0.91
      9931 0.50724419 0.91
      9855 0.50731855 0.91
      9814 0.50723982 0.91
      9928 0.50731413 0.91
      9909 0.50715901 0.91
      9818 0.50723327 0.91
      9815 0.50723109 0.91
      9877 0.50669475 0.91
      9905 0.50654037 0.91
      9913 0.50638618 0.91
      9889 0.50646034 0.91
      9895 0.50653447 0.91
      9807 0.50660859 0.91
      9812 0.50668269 0.91
      9772 0.50668068 0.91
      9716 0.50652663 0.91
      9778 0.50660066 0.91
      9756 0.50667467 0.91
      9725 0.50659670 0.91
      9779 0.50659472 0.91
      9830 0.50644098 0.91
      9716 0.50643905 0.91
      9706 0.50643713 0.91
      9669 0.50620793 0.91
      9688 0.50605472 0.91
      9607 0.50597729 0.91
      9515 0.50605110 0.91
      9381 0.50612489 0.91
      9506 0.50604748 0.91
      9560 0.50581916 0.91
      9512 0.50589288 0.91
      9536 0.50551416 0.91
      9582 0.50536193 0.91
      9429 0.50536033 0.91
      9430 0.50528352 0.91
      9436 0.50513164 0.91
      9470 0.50513011 0.91
      9363 0.50520369 0.91
      9322 0.50512706 0.91
      9260 0.50482554 0.91
      9387 0.50400119 0.91
      9392 0.50407468 0.91
      9300 0.50399882 0.91
      9281 0.50407226 0.91
      9305 0.50407106 0.91
      9349 0.50414446 0.91
      9391 0.50421785 0.91
      9365 0.50429121 0.91
      9331 0.50436455 0.91
      9350 0.50421411 0.91
      9326 0.50421286 0.91
      9251 0.50428614 0.91
      9161 0.50435939 0.91
      9229 0.50435810 0.91
      9255 0.50420788 0.91
      9256 0.50428107 0.91
      9205 0.50435424 0.91
      9128 0.50442739 0.91
      9282 0.50435167 0.91
      9333 0.50442478 0.91
      9327 0.50442347 0.91
      9343 0.50442217 0.91
      9356 0.50442087 0.91
      9300 0.50434526 0.91
      9302 0.50434398 0.91
      9276 0.50434271 0.91
      9205 0.50441566 0.91
      9198 0.50434015 0.91
      9069 0.50441306 0.91
      9144 0.50448595 0.91
      9136 0.50448463 0.91
      9072 0.50455748 0.91
      9102 0.50448200 0.91
      9132 0.50440658 0.91
      9181 0.50447937 0.91
      9170 0.50410798 0.91
      9071 0.50418072 0.91
      9068 0.50410557 0.91
      9080 0.50417827 0.91
      9021 0.50425095 0.91
      9033 0.50402812 0.91
      9129 0.50402694 0.91
      9108 0.50409956 0.91
      9121 0.50402459 0.91
      9156 0.50402341 0.91
      9042 0.50394852 0.91
      9023 0.50394737 0.91
      8993 0.50401988 0.91
      9045 0.50379784 0.91
      9122 0.50387031 0.91
      9243 0.50394276 0.91
      9164 0.50394161 0.91
      9096 0.50379341 0.91
      9222 0.50379230 0.91
      9176 0.50364431 0.91
      9127 0.50371666 0.91
      9119 0.50371558 0.91
      9128 0.50378788 0.91
      9129 0.50356675 0.91
      9006 0.50356571 0.91
      9002 0.50327178 0.91
      9005 0.50334400 0.91
      8864 0.50319675 0.91
      8921 0.50319582 0.91
      9091 0.50312182 0.91
      9065 0.50261021 0.91
      9158 0.50246377 0.91
      9174 0.50253586 0.91
      9165 0.50253513 0.91
      9288 0.50253440 0.91
      9260 0.50260643 0.91
      9192 0.50267844 0.91
      9267 0.50260492 0.91
      9169 0.50267689 0.91
      9262 0.50245807 0.91
      9269 0.50238474 0.91
      9190 0.50202137 0.91
      9293 0.50209326 0.91
      9300 0.50209265 0.91
      9355 0.50209205 0.91
      9410 0.50209145 0.91
      9471 0.50201845 0.91
      9387 0.50209024 0.91
      9381 0.50216201 0.91
      9503 0.50223375 0.91
      9415 0.50216076 0.91
      9416 0.50208783 0.91
      9355 0.50215952 0.91
      9341 0.50158137 0.91
      9299 0.50165301 0.91
      9239 0.50172463 0.91
      9272 0.50179624 0.91
      9208 0.50172364 0.91
      9220 0.50165111 0.91
      9139 0.50172265 0.91
      9020 0.50172216 0.91
      8986 0.50164969 0.91
      9009 0.50164922 0.91
      8813 0.50172068 0.91
      8792 0.50179211 0.91
      8748 0.50171969 0.91
      8740 0.50164733 0.91
      8740 0.50157503 0.91
      8637 0.50157458 0.91
      8709 0.50157413 0.91
      8730 0.50135850 0.91
      8802 0.50135811 0.91
      8827 0.50128608 0.91
      9061 0.50135734 0.91
      8923 0.50099914 0.91
      8850 0.50064167 0.91
      8851 0.50071286 0.91
      8818 0.50078403 0.91
      8772 0.50085519 0.91
      8818 0.50078359 0.91
      8630 0.50085470 0.91
      8698 0.50056931 0.91
      8849 0.50064039 0.91
      8947 0.50056899 0.91
      8899 0.50064002 0.91
      8931 0.50063984 0.91
      8920 0.50049737 0.91
      8887 0.50056834 0.91
      8947 0.50056818 0.91
      8997 0.50063911 0.91
      8926 0.50056786 0.91
      9024 0.50042565 0.91
      9041 0.50049652 0.91
      8951 0.50056738 0.91
      8975 0.50056721 0.91
      8937 0.50063803 0.91
      8958 0.50063785 0.91
      8872 0.50063766 0.91
      8945 0.50070842 0.91
      8901 0.50070822 0.91
      8886 0.50014144 0.91
      8966 0.50007069 0.91
      8891 0.49992935 0.91
      8855 0.50000000 0.91
      8979 0.49992939 0.91
      8959 0.49985884 0.91
      8859 0.49978834 0.91
      8905 0.49978840 0.91
      8856 0.49950669 0.91
      8865 0.49957723 0.91
      8728 0.49929597 0.91
      8788 0.49929617 0.91
      8844 0.49901547 0.91
      8826 0.49908592 0.91
      8850 0.49901602 0.91
      8905 0.49908644 0.91
      8877 0.49915683 0.91
      8891 0.49908695 0.91
      8887 0.49915730 0.91
      8862 0.49922764 0.91
      8841 0.49922785 0.91
      8832 0.49915801 0.91
      8859 0.49866854 0.91
      8892 0.49866891 0.91
      9062 0.49873914 0.91
      9040 0.49880936 0.91
      8981 0.49880969 0.91
      8935 0.49887987 0.91
      8918 0.49895002 0.91
      8933 0.49902016 0.91
      8936 0.49902043 0.91
      9088 0.49902071 0.91
      9153 0.49895120 0.91
      9106 0.49881202 0.91
      9028 0.49874267 0.91
      8907 0.49881268 0.91
      8805 0.49888268 0.91
      8911 0.49895266 0.91
      8887 0.49902262 0.91
      8892 0.49909256 0.91
      8892 0.49909281 0.91
      8917 0.49888424 0.91
      8797 0.49895412 0.91
      8840 0.49902398 0.91
      8859 0.49909382 0.91
      8773 0.49895500 0.91
      8762 0.49867743 0.91
      8809 0.49846967 0.91
      8826 0.49847010 0.91
      8838 0.49847052 0.91
      8896 0.49854025 0.91
      8859 0.49784872 0.91
      8858 0.49784931 0.91
      8931 0.49778086 0.91
      8974 0.49778148 0.91
      8986 0.49785110 0.91
      8983 0.49771373 0.91
      8929 0.49771436 0.91
      8960 0.49743945 0.91
      8926 0.49737133 0.91
      8827 0.49744086 0.91
      8801 0.49737279 0.91
      8755 0.49744228 0.91
      8817 0.49751175 0.91
      8968 0.49751244 0.91
      8998 0.49744440 0.91
      9035 0.49737642 0.91
      9017 0.49737714 0.91
      8975 0.49744651 0.91
      8946 0.49744722 0.91
      8818 0.49737931 0.91
      8903 0.49744863 0.91
      8969 0.49703816 0.91
      8955 0.49676531 0.91
      8880 0.49683457 0.91
      8834 0.49690381 0.91
      8839 0.49690466 0.91
      8791 0.49690552 0.91
      8782 0.49697470 0.91
      8744 0.49697553 0.91
      8655 0.49704467 0.91
      8611 0.49711380 0.91
      8792 0.49711459 0.91
      8807 0.49711538 0.91
      8683 0.49684326 0.91
      8701 0.49684413 0.91
      8712 0.49677685 0.91
      8772 0.49684586 0.91
      8791 0.49684672 0.91
      8818 0.49691570 0.91
      8806 0.49691654 0.91
      8759 0.49698548 0.91
      8752 0.49705439 0.91
      8736 0.49712329 0.91
      8657 0.49678391 0.91
      8519 0.49685276 0.91
      8472 0.49685363 0.91
      8456 0.49692245 0.91
      8479 0.49692329 0.91
      8548 0.49699207 0.91
      8479 0.49699289 0.91
      8519 0.49699371 0.91
      8624 0.49692665 0.91
      8718 0.49692749 0.91
      8730 0.49699618 0.91
      8808 0.49706485 0.91
